     2.00000000     3.81156729     0.01530365
     2.00000000     3.89097494     0.01722603
     2.00000000     3.97038259     0.01784329
     2.00000000     4.04979024     0.01672629
     2.00000000     4.12919789     0.01549810
     2.00000000     4.20860555     0.01571804
     2.00000000     4.28801320     0.01759039
     2.00000000     4.36742085     0.01957951
     2.00000000     4.44682850     0.02006874
     2.00000000     4.52623615     0.01945211
     2.00000000     4.60564381     0.01793193
     2.00000000     4.68505146     0.01510091
     2.00000000     4.76445911     0.01227146
     2.00000000     4.84386676     0.01064126
     2.00000000     4.92327441     0.00964845
     2.00000000     5.00268206     0.00900774
     2.00000000     5.08208972     0.00921603
     2.00000000     5.16149737     0.01007200
